Estacion;Fecha inicial;Fecha final;PM10
ZIPAQUIRA - URBANO;2024-01-21 04:59;2024-01-21 05:58;10.4
ZIPAQUIRA - URBANO;2024-01-21 03:59;2024-01-21 04:58;15.96
ZIPAQUIRA - URBANO;2024-01-21 02:59;2024-01-21 03:58;20.98
ZIPAQUIRA - URBANO;2024-01-21 01:59;2024-01-21 02:58;23.97
ZIPAQUIRA - URBANO;2024-01-21 00:59;2024-01-21 01:58;23.09
ZIPAQUIRA - URBANO;2024-01-20 23:59;2024-01-21 00:58;27.52
ZIPAQUIRA - URBANO;2024-01-20 22:59;2024-01-20 23:58;13.34
ZIPAQUIRA - URBANO;2024-01-20 21:59;2024-01-20 22:58;17.63
ZIPAQUIRA - URBANO;2024-01-20 20:59;2024-01-20 21:58;18.18
ZIPAQUIRA - URBANO;2024-01-20 19:59;2024-01-20 20:58;19.06
ZIPAQUIRA - URBANO;2024-01-20 18:59;2024-01-20 19:58;15.84
ZIPAQUIRA - URBANO;2024-01-20 17:59;2024-01-20 18:58;15.83
ZIPAQUIRA - URBANO;2024-01-20 16:59;2024-01-20 17:58;14.33
ZIPAQUIRA - URBANO;2024-01-20 15:59;2024-01-20 16:58;6.37
ZIPAQUIRA - URBANO;2024-01-20 14:59;2024-01-20 15:58;9.51
ZIPAQUIRA - URBANO;2024-01-20 13:59;2024-01-20 14:58;8.5
ZIPAQUIRA - URBANO;2024-01-20 12:59;2024-01-20 13:58;6.42
ZIPAQUIRA - URBANO;2024-01-20 11:59;2024-01-20 12:58;9.18
ZIPAQUIRA - URBANO;2024-01-20 10:59;2024-01-20 11:58;16.15
ZIPAQUIRA - URBANO;2024-01-20 09:59;2024-01-20 10:58;22.79
ZIPAQUIRA - URBANO;2024-01-20 08:59;2024-01-20 09:58;38.55
ZIPAQUIRA - URBANO;2024-01-20 07:59;2024-01-20 08:58;38.76
ZIPAQUIRA - URBANO;2024-01-20 06:59;2024-01-20 07:58;48.86
ZIPAQUIRA - URBANO;2024-01-20 05:59;2024-01-20 06:58;33.6
ZIPAQUIRA - URBANO;2024-01-20 04:59;2024-01-20 05:58;30.92
ZIPAQUIRA - URBANO;2024-01-20 03:59;2024-01-20 04:58;39.27
ZIPAQUIRA - URBANO;2024-01-20 02:59;2024-01-20 03:58;27.89
ZIPAQUIRA - URBANO;2024-01-20 01:59;2024-01-20 02:58;26.72
ZIPAQUIRA - URBANO;2024-01-20 00:59;2024-01-20 01:58;30.23
ZIPAQUIRA - URBANO;2024-01-19 23:59;2024-01-20 00:58;42.9
ZIPAQUIRA - URBANO;2024-01-19 22:59;2024-01-19 23:58;13.69
ZIPAQUIRA - URBANO;2024-01-19 21:59;2024-01-19 22:58;14.33
ZIPAQUIRA - URBANO;2024-01-19 20:59;2024-01-19 21:58;21.38
ZIPAQUIRA - URBANO;2024-01-19 19:59;2024-01-19 20:58;19.47
ZIPAQUIRA - URBANO;2024-01-19 18:59;2024-01-19 19:58;16.9
ZIPAQUIRA - URBANO;2024-01-19 17:59;2024-01-19 18:58;23.74
ZIPAQUIRA - URBANO;2024-01-19 16:59;2024-01-19 17:58;15.78
ZIPAQUIRA - URBANO;2024-01-19 15:59;2024-01-19 16:58;11.71
ZIPAQUIRA - URBANO;2024-01-19 14:59;2024-01-19 15:58;11.01
ZIPAQUIRA - URBANO;2024-01-19 13:59;2024-01-19 14:58;20.28
ZIPAQUIRA - URBANO;2024-01-19 12:59;2024-01-19 13:58;8.34
ZIPAQUIRA - URBANO;2024-01-19 11:59;2024-01-19 12:58;10.22
ZIPAQUIRA - URBANO;2024-01-19 10:59;2024-01-19 11:58;11.38
ZIPAQUIRA - URBANO;2024-01-19 09:59;2024-01-19 10:58;14.31
ZIPAQUIRA - URBANO;2024-01-19 08:59;2024-01-19 09:58;16.19
ZIPAQUIRA - URBANO;2024-01-19 07:59;2024-01-19 08:58;60.37
ZIPAQUIRA - URBANO;2024-01-19 06:59;2024-01-19 07:58;78.78
ZIPAQUIRA - URBANO;2024-01-19 05:59;2024-01-19 06:58;28.34
ZIPAQUIRA - URBANO;2024-01-19 04:59;2024-01-19 05:58;22.75
ZIPAQUIRA - URBANO;2024-01-19 03:59;2024-01-19 04:58;23.36
ZIPAQUIRA - URBANO;2024-01-19 02:59;2024-01-19 03:58;14.49
ZIPAQUIRA - URBANO;2024-01-19 01:59;2024-01-19 02:58;6.11
ZIPAQUIRA - URBANO;2024-01-19 00:59;2024-01-19 01:58;17.1
ZIPAQUIRA - URBANO;2024-01-18 23:59;2024-01-19 00:58;7.55
ZIPAQUIRA - URBANO;2024-01-18 22:59;2024-01-18 23:58;8.35
ZIPAQUIRA - URBANO;2024-01-18 21:59;2024-01-18 22:58;19.51
ZIPAQUIRA - URBANO;2024-01-18 20:59;2024-01-18 21:58;11.93
ZIPAQUIRA - URBANO;2024-01-18 19:59;2024-01-18 20:58;15.42
ZIPAQUIRA - URBANO;2024-01-18 18:59;2024-01-18 19:58;18.99
ZIPAQUIRA - URBANO;2024-01-18 17:59;2024-01-18 18:58;20.79
ZIPAQUIRA - URBANO;2024-01-18 16:59;2024-01-18 17:58;17.67
ZIPAQUIRA - URBANO;2024-01-18 15:59;2024-01-18 16:58;17.21
ZIPAQUIRA - URBANO;2024-01-18 14:59;2024-01-18 15:58;16.53
ZIPAQUIRA - URBANO;2024-01-18 13:59;2024-01-18 14:58;20.8
ZIPAQUIRA - URBANO;2024-01-18 12:59;2024-01-18 13:58;14.85
ZIPAQUIRA - URBANO;2024-01-18 11:59;2024-01-18 12:58;10.84
ZIPAQUIRA - URBANO;2024-01-18 10:59;2024-01-18 11:58;11.85
ZIPAQUIRA - URBANO;2024-01-18 09:59;2024-01-18 10:58;14.53
ZIPAQUIRA - URBANO;2024-01-18 08:59;2024-01-18 09:58;12.6
ZIPAQUIRA - URBANO;2024-01-18 07:59;2024-01-18 08:58;23.41
ZIPAQUIRA - URBANO;2024-01-18 06:59;2024-01-18 07:58;35.06
ZIPAQUIRA - URBANO;2024-01-18 05:59;2024-01-18 06:58;52.86
ZIPAQUIRA - URBANO;2024-01-18 04:59;2024-01-18 05:58;32.58
ZIPAQUIRA - URBANO;2024-01-18 03:59;2024-01-18 04:58;16.68
ZIPAQUIRA - URBANO;2024-01-18 02:59;2024-01-18 03:58;13.36
ZIPAQUIRA - URBANO;2024-01-18 01:59;2024-01-18 02:58;13.54
ZIPAQUIRA - URBANO;2024-01-18 00:59;2024-01-18 01:58;17.94
ZIPAQUIRA - URBANO;2024-01-17 23:59;2024-01-18 00:58;19.73
ZIPAQUIRA - URBANO;2024-01-17 22:59;2024-01-17 23:58;18.64
ZIPAQUIRA - URBANO;2024-01-17 21:59;2024-01-17 22:58;26.13
ZIPAQUIRA - URBANO;2024-01-17 20:59;2024-01-17 21:58;30.33
ZIPAQUIRA - URBANO;2024-01-17 19:59;2024-01-17 20:58;18.01
ZIPAQUIRA - URBANO;2024-01-17 18:59;2024-01-17 19:58;20.07
ZIPAQUIRA - URBANO;2024-01-17 17:59;2024-01-17 18:58;20.81
ZIPAQUIRA - URBANO;2024-01-17 16:59;2024-01-17 17:58;13.72
ZIPAQUIRA - URBANO;2024-01-17 15:59;2024-01-17 16:58;14.39
ZIPAQUIRA - URBANO;2024-01-17 14:59;2024-01-17 15:58;17.43
ZIPAQUIRA - URBANO;2024-01-17 13:59;2024-01-17 14:58;13.38
ZIPAQUIRA - URBANO;2024-01-17 12:59;2024-01-17 13:58;12.39
ZIPAQUIRA - URBANO;2024-01-17 11:59;2024-01-17 12:58;13.01
ZIPAQUIRA - URBANO;2024-01-17 10:59;2024-01-17 11:58;14.06
ZIPAQUIRA - URBANO;2024-01-17 09:59;2024-01-17 10:58;13.69
ZIPAQUIRA - URBANO;2024-01-17 08:59;2024-01-17 09:58;22.44
ZIPAQUIRA - URBANO;2024-01-17 07:59;2024-01-17 08:58;55.1
ZIPAQUIRA - URBANO;2024-01-17 06:59;2024-01-17 07:58;71.55
ZIPAQUIRA - URBANO;2024-01-17 05:59;2024-01-17 06:58;70.93
ZIPAQUIRA - URBANO;2024-01-17 04:59;2024-01-17 05:58;43.08
ZIPAQUIRA - URBANO;2024-01-17 03:59;2024-01-17 04:58;31.65
ZIPAQUIRA - URBANO;2024-01-17 02:59;2024-01-17 03:58;21.34
ZIPAQUIRA - URBANO;2024-01-17 01:59;2024-01-17 02:58;20.13
ZIPAQUIRA - URBANO;2024-01-17 00:59;2024-01-17 01:58;11.3
ZIPAQUIRA - URBANO;2024-01-16 23:59;2024-01-17 00:58;17.2
ZIPAQUIRA - URBANO;2024-01-16 22:59;2024-01-16 23:58;14.03
ZIPAQUIRA - URBANO;2024-01-16 21:59;2024-01-16 22:58;10.48
ZIPAQUIRA - URBANO;2024-01-16 20:59;2024-01-16 21:58;12.63
ZIPAQUIRA - URBANO;2024-01-16 19:59;2024-01-16 20:58;14.71
ZIPAQUIRA - URBANO;2024-01-16 18:59;2024-01-16 19:58;16.46
ZIPAQUIRA - URBANO;2024-01-16 17:59;2024-01-16 18:58;24.88
ZIPAQUIRA - URBANO;2024-01-16 16:59;2024-01-16 17:58;14.47
ZIPAQUIRA - URBANO;2024-01-16 15:59;2024-01-16 16:58;8.83
ZIPAQUIRA - URBANO;2024-01-16 14:59;2024-01-16 15:58;9.44
ZIPAQUIRA - URBANO;2024-01-16 13:59;2024-01-16 14:58;9.5
ZIPAQUIRA - URBANO;2024-01-16 12:59;2024-01-16 13:58;9.4
ZIPAQUIRA - URBANO;2024-01-16 11:59;2024-01-16 12:58;9.76
ZIPAQUIRA - URBANO;2024-01-16 10:59;2024-01-16 11:58;10.81
ZIPAQUIRA - URBANO;2024-01-16 09:59;2024-01-16 10:58;10.17
ZIPAQUIRA - URBANO;2024-01-16 08:59;2024-01-16 09:58;18.41
ZIPAQUIRA - URBANO;2024-01-16 08:00;2024-01-16 08:59;55.73
ZIPAQUIRA - URBANO;2024-01-16 07:00;2024-01-16 07:59;66.06
ZIPAQUIRA - URBANO;2024-01-16 06:00;2024-01-16 06:59;39.52
ZIPAQUIRA - URBANO;2024-01-16 05:00;2024-01-16 05:59;28.94
ZIPAQUIRA - URBANO;2024-01-16 04:00;2024-01-16 04:59;19.67
ZIPAQUIRA - URBANO;2024-01-16 03:00;2024-01-16 03:59;13.19
ZIPAQUIRA - URBANO;2024-01-16 02:00;2024-01-16 02:59;16.78
ZIPAQUIRA - URBANO;2024-01-16 01:00;2024-01-16 01:59;23.23
ZIPAQUIRA - URBANO;2024-01-16 00:00;2024-01-16 00:59;9.93
ZIPAQUIRA - URBANO;2024-01-15 23:00;2024-01-15 23:59;7.32
ZIPAQUIRA - URBANO;2024-01-15 22:00;2024-01-15 22:59;9.96
ZIPAQUIRA - URBANO;2024-01-15 21:00;2024-01-15 21:59;11.9
ZIPAQUIRA - URBANO;2024-01-15 20:00;2024-01-15 20:59;10.62
ZIPAQUIRA - URBANO;2024-01-15 19:00;2024-01-15 19:59;14.31
ZIPAQUIRA - URBANO;2024-01-15 18:00;2024-01-15 18:59;16.62
ZIPAQUIRA - URBANO;2024-01-15 17:00;2024-01-15 17:59;13.67
ZIPAQUIRA - URBANO;2024-01-15 16:00;2024-01-15 16:59;10.05
ZIPAQUIRA - URBANO;2024-01-15 14:59;2024-01-15 15:59;9.2
ZIPAQUIRA - URBANO;2024-01-15 13:59;2024-01-15 14:59;10.81
ZIPAQUIRA - URBANO;2024-01-15 12:59;2024-01-15 13:59;12.48
ZIPAQUIRA - URBANO;2024-01-15 12:00;2024-01-15 12:59;11.99
ZIPAQUIRA - URBANO;2024-01-15 11:00;2024-01-15 11:59;10.64
ZIPAQUIRA - URBANO;2024-01-15 09:59;2024-01-15 10:58;10.61
ZIPAQUIRA - URBANO;2024-01-15 08:59;2024-01-15 09:58;21.83
ZIPAQUIRA - URBANO;2024-01-15 08:00;2024-01-15 08:59;59.99
ZIPAQUIRA - URBANO;2024-01-15 07:00;2024-01-15 07:59;53.28
ZIPAQUIRA - URBANO;2024-01-15 06:00;2024-01-15 06:59;55.76
ZIPAQUIRA - URBANO;2024-01-15 05:00;2024-01-15 05:59;16.29
ZIPAQUIRA - URBANO;2024-01-15 04:00;2024-01-15 04:59;19.55
ZIPAQUIRA - URBANO;2024-01-15 03:00;2024-01-15 03:59;20.94
ZIPAQUIRA - URBANO;2024-01-15 02:00;2024-01-15 02:59;26.05
ZIPAQUIRA - URBANO;2024-01-15 01:00;2024-01-15 01:59;18.68
ZIPAQUIRA - URBANO;2024-01-15 00:00;2024-01-15 00:59;16.4
ZIPAQUIRA - URBANO;2024-01-14 23:00;2024-01-14 23:59;18.08
ZIPAQUIRA - URBANO;2024-01-14 22:00;2024-01-14 22:59;17.0
ZIPAQUIRA - URBANO;2024-01-14 21:00;2024-01-14 21:59;19.76
ZIPAQUIRA - URBANO;2024-01-14 20:00;2024-01-14 20:59;19.03
ZIPAQUIRA - URBANO;2024-01-14 19:00;2024-01-14 19:59;16.62
ZIPAQUIRA - URBANO;2024-01-14 18:00;2024-01-14 18:59;16.16
ZIPAQUIRA - URBANO;2024-01-14 17:00;2024-01-14 17:59;14.71
ZIPAQUIRA - URBANO;2024-01-14 16:00;2024-01-14 16:59;13.14
ZIPAQUIRA - URBANO;2024-01-14 15:00;2024-01-14 15:59;12.05
ZIPAQUIRA - URBANO;2024-01-14 14:00;2024-01-14 14:59;10.39
ZIPAQUIRA - URBANO;2024-01-14 13:00;2024-01-14 13:59;8.47
ZIPAQUIRA - URBANO;2024-01-14 12:00;2024-01-14 12:59;7.8
ZIPAQUIRA - URBANO;2024-01-14 11:00;2024-01-14 11:59;9.51
ZIPAQUIRA - URBANO;2024-01-14 09:59;2024-01-14 10:58;13.83
ZIPAQUIRA - URBANO;2024-01-14 08:59;2024-01-14 09:58;16.2
ZIPAQUIRA - URBANO;2024-01-14 08:00;2024-01-14 08:59;33.27
ZIPAQUIRA - URBANO;2024-01-14 07:00;2024-01-14 07:59;41.8
ZIPAQUIRA - URBANO;2024-01-14 06:00;2024-01-14 06:59;28.34
ZIPAQUIRA - URBANO;2024-01-14 05:00;2024-01-14 05:59;26.16
ZIPAQUIRA - URBANO;2024-01-14 04:00;2024-01-14 04:59;25.96
ZIPAQUIRA - URBANO;2024-01-14 03:00;2024-01-14 03:59;24.73
ZIPAQUIRA - URBANO;2024-01-14 02:00;2024-01-14 02:59;19.1
ZIPAQUIRA - URBANO;2024-01-14 01:00;2024-01-14 01:59;18.4
ZIPAQUIRA - URBANO;2024-01-14 00:00;2024-01-14 00:59;16.51
ZIPAQUIRA - URBANO;2024-01-13 22:59;2024-01-13 23:58;18.92
ZIPAQUIRA - URBANO;2024-01-13 22:00;2024-01-13 22:59;20.14
ZIPAQUIRA - URBANO;2024-01-13 20:59;2024-01-13 21:58;17.65
ZIPAQUIRA - URBANO;2024-01-13 20:00;2024-01-13 20:59;19.93
ZIPAQUIRA - URBANO;2024-01-13 19:00;2024-01-13 19:59;19.21
ZIPAQUIRA - URBANO;2024-01-13 18:00;2024-01-13 18:59;16.29
ZIPAQUIRA - URBANO;2024-01-13 16:59;2024-01-13 17:59;16.16
ZIPAQUIRA - URBANO;2024-01-13 15:59;2024-01-13 16:59;16.09
ZIPAQUIRA - URBANO;2024-01-13 15:00;2024-01-13 15:59;16.79
ZIPAQUIRA - URBANO;2024-01-13 13:59;2024-01-13 14:58;23.29
ZIPAQUIRA - URBANO;2024-01-13 12:59;2024-01-13 13:58;14.3
ZIPAQUIRA - URBANO;2024-01-13 11:59;2024-01-13 12:58;13.45
ZIPAQUIRA - URBANO;2024-01-13 10:59;2024-01-13 11:58;14.2
ZIPAQUIRA - URBANO;2024-01-13 09:59;2024-01-13 10:58;21.53
ZIPAQUIRA - URBANO;2024-01-13 08:59;2024-01-13 09:58;24.8
ZIPAQUIRA - URBANO;2024-01-13 08:00;2024-01-13 08:59;36.12
ZIPAQUIRA - URBANO;2024-01-13 07:00;2024-01-13 07:59;62.47
ZIPAQUIRA - URBANO;2024-01-13 06:00;2024-01-13 06:59;30.06
ZIPAQUIRA - URBANO;2024-01-13 05:00;2024-01-13 05:59;30.86
ZIPAQUIRA - URBANO;2024-01-13 04:00;2024-01-13 04:59;12.92
ZIPAQUIRA - URBANO;2024-01-13 03:00;2024-01-13 03:59;20.76
ZIPAQUIRA - URBANO;2024-01-13 02:00;2024-01-13 02:59;30.69
ZIPAQUIRA - URBANO;2024-01-13 01:00;2024-01-13 01:59;22.89
ZIPAQUIRA - URBANO;2024-01-13 00:00;2024-01-13 00:59;26.87
ZIPAQUIRA - URBANO;2024-01-12 23:00;2024-01-12 23:59;24.25
ZIPAQUIRA - URBANO;2024-01-12 22:00;2024-01-12 22:59;17.08
ZIPAQUIRA - URBANO;2024-01-12 21:00;2024-01-12 21:59;17.52
ZIPAQUIRA - URBANO;2024-01-12 20:00;2024-01-12 20:59;17.05
ZIPAQUIRA - URBANO;2024-01-12 19:00;2024-01-12 19:59;19.04
ZIPAQUIRA - URBANO;2024-01-12 18:00;2024-01-12 18:59;16.05
ZIPAQUIRA - URBANO;2024-01-12 17:00;2024-01-12 17:59;16.35
ZIPAQUIRA - URBANO;2024-01-12 16:00;2024-01-12 16:59;13.39
ZIPAQUIRA - URBANO;2024-01-12 14:59;2024-01-12 15:58;11.06
ZIPAQUIRA - URBANO;2024-01-12 13:59;2024-01-12 14:58;8.15
ZIPAQUIRA - URBANO;2024-01-12 12:59;2024-01-12 13:58;7.84
ZIPAQUIRA - URBANO;2024-01-12 12:00;2024-01-12 12:59;12.54
ZIPAQUIRA - URBANO;2024-01-12 11:00;2024-01-12 11:59;19.18
ZIPAQUIRA - URBANO;2024-01-12 10:00;2024-01-12 10:59;16.75
ZIPAQUIRA - URBANO;2024-01-12 09:00;2024-01-12 09:59;24.82
ZIPAQUIRA - URBANO;2024-01-12 08:00;2024-01-12 08:59;40.05
ZIPAQUIRA - URBANO;2024-01-12 07:00;2024-01-12 07:59;35.89
ZIPAQUIRA - URBANO;2024-01-12 06:00;2024-01-12 06:59;32.39
ZIPAQUIRA - URBANO;2024-01-12 05:00;2024-01-12 05:59;28.05
ZIPAQUIRA - URBANO;2024-01-12 04:00;2024-01-12 04:59;21.73
ZIPAQUIRA - URBANO;2024-01-12 03:00;2024-01-12 03:59;23.72
ZIPAQUIRA - URBANO;2024-01-12 02:00;2024-01-12 02:59;23.18
ZIPAQUIRA - URBANO;2024-01-12 01:00;2024-01-12 01:59;17.9
ZIPAQUIRA - URBANO;2024-01-12 00:00;2024-01-12 00:59;16.56
ZIPAQUIRA - URBANO;2024-01-11 23:00;2024-01-11 23:59;17.04
ZIPAQUIRA - URBANO;2024-01-11 22:00;2024-01-11 22:59;16.92
ZIPAQUIRA - URBANO;2024-01-11 21:00;2024-01-11 21:59;15.7
ZIPAQUIRA - URBANO;2024-01-11 20:00;2024-01-11 20:59;14.15
ZIPAQUIRA - URBANO;2024-01-11 19:00;2024-01-11 19:59;23.18
ZIPAQUIRA - URBANO;2024-01-11 18:00;2024-01-11 18:59;20.66
ZIPAQUIRA - URBANO;2024-01-11 17:00;2024-01-11 17:59;17.79
ZIPAQUIRA - URBANO;2024-01-11 16:00;2024-01-11 16:59;16.26
ZIPAQUIRA - URBANO;2024-01-11 14:59;2024-01-11 15:58;8.06
ZIPAQUIRA - URBANO;2024-01-11 13:59;2024-01-11 14:58;10.27
ZIPAQUIRA - URBANO;2024-01-11 12:59;2024-01-11 13:58;9.79
ZIPAQUIRA - URBANO;2024-01-11 12:00;2024-01-11 12:59;12.09
ZIPAQUIRA - URBANO;2024-01-11 11:00;2024-01-11 11:59;10.2
ZIPAQUIRA - URBANO;2024-01-11 10:00;2024-01-11 10:59;10.46
ZIPAQUIRA - URBANO;2024-01-11 09:00;2024-01-11 09:59;14.83
ZIPAQUIRA - URBANO;2024-01-11 08:00;2024-01-11 08:59;49.0
ZIPAQUIRA - URBANO;2024-01-11 07:00;2024-01-11 07:59;71.39
ZIPAQUIRA - URBANO;2024-01-11 06:00;2024-01-11 06:59;47.65
ZIPAQUIRA - URBANO;2024-01-11 05:00;2024-01-11 05:59;22.45
ZIPAQUIRA - URBANO;2024-01-11 04:00;2024-01-11 04:59;19.98
ZIPAQUIRA - URBANO;2024-01-11 03:00;2024-01-11 03:59;12.91
ZIPAQUIRA - URBANO;2024-01-11 02:00;2024-01-11 02:59;18.37
ZIPAQUIRA - URBANO;2024-01-11 01:00;2024-01-11 01:59;16.18
ZIPAQUIRA - URBANO;2024-01-11 00:00;2024-01-11 00:59;22.53
ZIPAQUIRA - URBANO;2024-01-10 23:00;2024-01-10 23:59;18.09
ZIPAQUIRA - URBANO;2024-01-10 22:00;2024-01-10 22:59;13.54
ZIPAQUIRA - URBANO;2024-01-10 21:00;2024-01-10 21:59;20.69
ZIPAQUIRA - URBANO;2024-01-10 20:00;2024-01-10 20:59;16.07
ZIPAQUIRA - URBANO;2024-01-10 19:00;2024-01-10 19:59;18.37
ZIPAQUIRA - URBANO;2024-01-10 18:00;2024-01-10 18:59;14.61
ZIPAQUIRA - URBANO;2024-01-10 17:00;2024-01-10 17:59;12.49
ZIPAQUIRA - URBANO;2024-01-10 17:00;2024-01-10 17:59;8.41
ZIPAQUIRA - URBANO;2024-01-10 16:00;2024-01-10 16:59;9.55
ZIPAQUIRA - URBANO;2024-01-10 15:00;2024-01-10 15:59;12.88
ZIPAQUIRA - URBANO;2024-01-10 14:00;2024-01-10 14:59;10.04
ZIPAQUIRA - URBANO;2024-01-10 13:00;2024-01-10 13:59;7.21
ZIPAQUIRA - URBANO;2024-01-10 12:00;2024-01-10 12:59;13.4
ZIPAQUIRA - URBANO;2024-01-10 11:00;2024-01-10 11:59;15.37
ZIPAQUIRA - URBANO;2024-01-10 10:00;2024-01-10 10:59;22.79
ZIPAQUIRA - URBANO;2024-01-10 09:00;2024-01-10 09:59;50.67
ZIPAQUIRA - URBANO;2024-01-10 08:00;2024-01-10 08:59;52.53
ZIPAQUIRA - URBANO;2024-01-10 07:00;2024-01-10 07:59;47.53
ZIPAQUIRA - URBANO;2024-01-10 06:00;2024-01-10 06:59;41.93
ZIPAQUIRA - URBANO;2024-01-10 05:00;2024-01-10 05:59;39.72
ZIPAQUIRA - URBANO;2024-01-10 04:00;2024-01-10 04:59;21.79
ZIPAQUIRA - URBANO;2024-01-10 03:00;2024-01-10 03:59;27.54
ZIPAQUIRA - URBANO;2024-01-10 02:00;2024-01-10 02:59;31.49
ZIPAQUIRA - URBANO;2024-01-10 01:00;2024-01-10 01:59;32.42
ZIPAQUIRA - URBANO;2024-01-10 00:00;2024-01-10 00:59;13.42
ZIPAQUIRA - URBANO;2024-01-09 23:00;2024-01-09 23:59;16.76
ZIPAQUIRA - URBANO;2024-01-09 22:00;2024-01-09 22:59;17.26
ZIPAQUIRA - URBANO;2024-01-09 21:00;2024-01-09 21:59;17.25
ZIPAQUIRA - URBANO;2024-01-09 20:00;2024-01-09 20:59;15.52
ZIPAQUIRA - URBANO;2024-01-09 19:00;2024-01-09 19:59;16.67
ZIPAQUIRA - URBANO;2024-01-09 18:00;2024-01-09 18:59;18.61
ZIPAQUIRA - URBANO;2024-01-09 17:00;2024-01-09 17:59;12.09
ZIPAQUIRA - URBANO;2024-01-09 16:00;2024-01-09 16:59;9.55
ZIPAQUIRA - URBANO;2024-01-09 15:00;2024-01-09 15:59;9.77
ZIPAQUIRA - URBANO;2024-01-09 14:00;2024-01-09 14:59;12.75
ZIPAQUIRA - URBANO;2024-01-09 13:00;2024-01-09 13:59;9.71
ZIPAQUIRA - URBANO;2024-01-09 12:00;2024-01-09 12:59;10.3
ZIPAQUIRA - URBANO;2024-01-09 11:00;2024-01-09 11:59;19.9
ZIPAQUIRA - URBANO;2024-01-09 10:00;2024-01-09 10:59;37.4
ZIPAQUIRA - URBANO;2024-01-09 09:00;2024-01-09 09:59;55.07
ZIPAQUIRA - URBANO;2024-01-09 08:00;2024-01-09 08:59;60.07
ZIPAQUIRA - URBANO;2024-01-09 07:00;2024-01-09 07:59;32.65
ZIPAQUIRA - URBANO;2024-01-09 06:00;2024-01-09 06:59;29.01
ZIPAQUIRA - URBANO;2024-01-09 05:00;2024-01-09 05:59;26.59
ZIPAQUIRA - URBANO;2024-01-09 04:00;2024-01-09 04:59;24.39
ZIPAQUIRA - URBANO;2024-01-09 03:00;2024-01-09 03:59;15.5
ZIPAQUIRA - URBANO;2024-01-09 02:00;2024-01-09 02:59;21.55
ZIPAQUIRA - URBANO;2024-01-09 01:00;2024-01-09 01:59;26.15
ZIPAQUIRA - URBANO;2024-01-09 00:00;2024-01-09 00:59;12.39
ZIPAQUIRA - URBANO;2024-01-08 23:00;2024-01-08 23:59;18.3
ZIPAQUIRA - URBANO;2024-01-08 22:00;2024-01-08 22:59;16.14
ZIPAQUIRA - URBANO;2024-01-08 21:00;2024-01-08 21:59;15.65
ZIPAQUIRA - URBANO;2024-01-08 20:00;2024-01-08 20:59;18.49
ZIPAQUIRA - URBANO;2024-01-08 19:00;2024-01-08 19:59;15.98
ZIPAQUIRA - URBANO;2024-01-08 18:00;2024-01-08 18:59;12.47
ZIPAQUIRA - URBANO;2024-01-08 17:00;2024-01-08 17:59;10.1
ZIPAQUIRA - URBANO;2024-01-08 16:00;2024-01-08 16:59;8.84
ZIPAQUIRA - URBANO;2024-01-08 15:00;2024-01-08 15:59;8.21
ZIPAQUIRA - URBANO;2024-01-08 14:00;2024-01-08 14:59;6.72
ZIPAQUIRA - URBANO;2024-01-08 13:00;2024-01-08 13:59;8.34
ZIPAQUIRA - URBANO;2024-01-08 12:00;2024-01-08 12:59;8.12
ZIPAQUIRA - URBANO;2024-01-08 11:00;2024-01-08 11:59;6.62
ZIPAQUIRA - URBANO;2024-01-08 10:00;2024-01-08 10:59;18.62
ZIPAQUIRA - URBANO;2024-01-08 09:00;2024-01-08 09:59;20.13
ZIPAQUIRA - URBANO;2024-01-08 08:00;2024-01-08 08:59;18.08
ZIPAQUIRA - URBANO;2024-01-08 07:00;2024-01-08 07:59;26.32
ZIPAQUIRA - URBANO;2024-01-08 06:00;2024-01-08 06:59;21.22
ZIPAQUIRA - URBANO;2024-01-08 05:00;2024-01-08 05:59;20.23
ZIPAQUIRA - URBANO;2024-01-08 04:00;2024-01-08 04:59;16.2
ZIPAQUIRA - URBANO;2024-01-08 03:00;2024-01-08 03:59;16.4
ZIPAQUIRA - URBANO;2024-01-08 02:00;2024-01-08 02:59;14.0
ZIPAQUIRA - URBANO;2024-01-08 01:00;2024-01-08 01:59;10.22
ZIPAQUIRA - URBANO;2024-01-08 00:00;2024-01-08 00:59;9.86
ZIPAQUIRA - URBANO;2024-01-07 23:00;2024-01-07 23:59;9.88
ZIPAQUIRA - URBANO;2024-01-07 22:00;2024-01-07 22:59;13.29
ZIPAQUIRA - URBANO;2024-01-07 21:00;2024-01-07 21:59;17.04
ZIPAQUIRA - URBANO;2024-01-07 20:00;2024-01-07 20:59;19.94
ZIPAQUIRA - URBANO;2024-01-07 19:00;2024-01-07 19:59;17.56
ZIPAQUIRA - URBANO;2024-01-07 18:00;2024-01-07 18:59;14.28
ZIPAQUIRA - URBANO;2024-01-07 17:00;2024-01-07 17:59;10.25
ZIPAQUIRA - URBANO;2024-01-07 16:00;2024-01-07 16:59;7.15
ZIPAQUIRA - URBANO;2024-01-07 15:00;2024-01-07 15:59;8.01
ZIPAQUIRA - URBANO;2024-01-07 14:00;2024-01-07 14:59;6.84
ZIPAQUIRA - URBANO;2024-01-07 13:00;2024-01-07 13:59;6.91
ZIPAQUIRA - URBANO;2024-01-07 12:00;2024-01-07 12:59;6.69
ZIPAQUIRA - URBANO;2024-01-07 11:00;2024-01-07 11:59;7.98
